dialogue_id,speaker,turn,act_1,act_2,act_3
37_00111,USER,Are there other flights?,REQUEST_ALTS,,
37_00111,SYSTEM,There is a flight with 0 stops on Southwest Airlines that leaves at 9:40 pm and costs $106.,OFFER,,
37_00111,USER,I like that flight. We will be traveling back on the 11th and want Economy class seats.,INFORM,,INFORM_INTENT
37_00111,SYSTEM,There is 1 flight on Southwest Airlines that leaves at 9:40 pm and the return flight is at 2:35 pm. The ticket costs $111.,OFFER,,
37_00111,USER,I like that flight.,SELECT,,
37_00111,SYSTEM,Do you want to buy the tickets?,OFFER_INTENT,,
37_00111,USER,"Yes, please buy the ticket.",AFFIRM_INTENT,,
37_00111,SYSTEM,"Please confirm that you want to fly from Atlanta to Washington on Southwest Airlines, leaving on March 9th at 9:40 pm and returning on March 11th at 2:35 pm, with 3 seats in Economy.",CONFIRM,,
37_00111,USER,Yes please. What time does the return flight arrive?,REQUEST,AFFIRM,
37_00111,SYSTEM,The ticket is purchased successfully. The return arrives at 4:26 pm.,INFORM,NOTIFY_SUCCESS,
37_00111,USER,When does the outgoing flight arrive?,REQUEST,,
37_00111,SYSTEM,It arrives at 11:31 pm.,INFORM,,
37_00111,USER,"Thank you, that will be all.",THANK_YOU,GOODBYE,
37_00111,SYSTEM,See you soon!,GOODBYE,,
37_00112,USER,Can you search for round trip flights to Vegas? I am going on a trip soon.,INFORM,INFORM_INTENT,
37_00112,SYSTEM,Where are you leaving from?,REQUEST,,
37_00112,USER,Leaving from ATL.,INFORM,,
37_00112,SYSTEM,When are you returning?,REQUEST,,
37_00112,USER,I am returning March 8th and I would prefer to travel Economy.,INFORM,,
37_00112,SYSTEM,When are you planning on leaving?,REQUEST,,
37_00112,USER,Leaving on the 1st.,INFORM,,
37_00112,SYSTEM,"Ok, there is a flight with Southwest Airlines that leaves at 6:30 am and returns at 2:25 pm for $279.",OFFER,,
37_00112,USER,Are there any other available flights?,REQUEST_ALTS,,
37_00112,SYSTEM,United Airlines has a flight leaving at 3 pm and returning at 3:05 pm for $277.,OFFER,,
37_00112,USER,That flight sounds better.,SELECT,,
37_00112,SYSTEM,Are you ready for me to purchase the ticket now?,OFFER_INTENT,,
37_00112,USER,Not quite. Can you look for one-way flights?,INFORM_INTENT,NEGATE_INTENT,
37_00112,SYSTEM,I found 1 for United Airlines with 1 stop leaving at 3 pm for $255.,OFFER,,
37_00112,USER,What is the arrival airport and is the ticket refundable?,REQUEST,,
37_00112,SYSTEM,The ticket is no refundable and the flight arrives at McCarran International Airport.,INFORM,,
37_00112,USER,"Ok, this flight sounds good. I will take it.",SELECT,,
37_00112,SYSTEM,Is there anything else I can help you with?,REQ_MORE,,
37_00112,USER,"No, that is all. Thank you.",NEGATE,THANK_YOU,
37_00112,SYSTEM,My pleasure. Have a great day.,GOODBYE,,
37_00113,USER,Can you find me some round trip flights? I'm going to my sister's wedding.,INFORM_INTENT,,
37_00113,SYSTEM,"What day would you like to travel, and from which city?",REQUEST,,
37_00113,USER,I want to leave the day after tomorrow from Philly.,INFORM,,
37_00113,SYSTEM,"What city did you want to go to, and what will be the return date?",REQUEST,,
37_00113,USER,"I'm going to London, UK, and I want to fly back on March 6th.",INFORM,,
37_00113,SYSTEM,I found 3 flights for you. There is an American Airlines flight for $382 that leaves Philadelphia at 10:10 am and returning from London at 2:05 pm.,OFFER,,
37_00113,USER,Are there any other flights?,REQUEST_ALTS,,
37_00113,SYSTEM,"There is a Delta Airlines flight for $322 that leaves Philadelphia at 10:45 am, and leaves London at 3:35 pm.",OFFER,,
37_00113,USER,Which airport would I arrive at?,REQUEST,,
37_00113,SYSTEM,Arrival is at Heathrow International Airport.,INFORM,,
37_00113,USER,Is the ticket refundable? What time do I arrive back in Philly?,REQUEST,,
37_00113,SYSTEM,"Unfortunately, the ticket is not refundable. Arrival in Philadelphia is at 10:26 pm.",INFORM,,
37_00113,USER,That flight sounds good.,SELECT,,
37_00113,SYSTEM,Would you like to book this flight?,OFFER_INTENT,,
37_00113,USER,"No, I'm good.",NEGATE_INTENT,,
37_00113,SYSTEM,Is there anything else I can help you with?,REQ_MORE,,
37_00113,USER,How about one-way flights?,INFORM_INTENT,,
37_00113,SYSTEM,I found 1 Delta Airlines flight for $354 that leaves at 10:45 am and has 1 stop.,OFFER,,
37_00113,USER,Is the ticket refundable? What airport will it land in?,REQUEST,,
37_00113,SYSTEM,"Unfortunately, the ticket is not refundable. Arrival is at Heathrow International Airport.",INFORM,,
37_00113,USER,That flight sounds good.,SELECT,,
37_00113,SYSTEM,Can I help you with anything else?,REQ_MORE,,
37_00113,USER,"No, thanks for your help.",NEGATE,THANK_YOU,
37_00113,SYSTEM,Have a good day.,GOODBYE,,
37_00114,USER,Can you look for flights leaving from New York?,INFORM,INFORM_INTENT,
37_00114,SYSTEM,"Where are you going, when are you coming back? When do you want to leave?",REQUEST,,
37_00114,USER,I want United Airlines. I will leave March 5th to go to SF. I want to come home on the 8th.,INFORM,,
37_00114,SYSTEM,Here is 1 option. It's a United Airlines flight leaving at 8:20 am. Return flight leaves at 5:50 am and the price for the ticket is $277.,OFFER,,
37_00114,USER,Can I get my money back? What airport?,REQUEST,,
37_00114,SYSTEM,"No, it isn't refundable. The flight leaves from JFK International Airport.",INFORM,,
37_00114,USER,Sounds great.,SELECT,,
37_00114,SYSTEM,Can I get you tickets?,OFFER_INTENT,,
37_00114,USER,"No, that's ok. Can you find me a one-way flight for another trip?",INFORM_INTENT,NEGATE_INTENT,
37_00114,SYSTEM,There is 1 flight I found. A United Airlines flight leaving at 8:20 am. It will cost $307.,OFFER,,
37_00114,USER,Which airport does the flight arrive in?,REQUEST,,
37_00114,SYSTEM,SFO International Airport.,INFORM,,
37_00114,USER,And the onward flight?,REQUEST,,
37_00114,SYSTEM,That flight arrives at 2:06 pm.,INFORM,,
37_00114,USER,Sounds good.,SELECT,,
37_00114,SYSTEM,Anything else?,REQ_MORE,,
37_00114,USER,No! Thanks.,NEGATE,THANK_YOU,
37_00114,SYSTEM,Have a good one.,GOODBYE,,
37_00115,USER,I am looking to purchase a ticket for a flight. Can you search round trip flights for me?,INFORM_INTENT,,
37_00115,SYSTEM,Certainly. Where is it that you are planning to visit and when do you plan to leave?,REQUEST,,
37_00115,USER,I am leaving the day after tomorrow and I am traveling to LAX.,INFORM,,
37_00115,SYSTEM,And where is it that you will be leaving from?,REQUEST,,
37_00115,USER,I am leaving from CDMX.,INFORM,,
37_00115,SYSTEM,What time do you plan to return from your trip?,REQUEST,,
37_00115,USER,I want to try to return by the 10th of this month.,INFORM,,
37_00115,SYSTEM,Okay. I have found 3 flights that match your criteria. There is an American Airlines flight that has an outbound departure time at 8:05 am. The return flight leaves at 2:45 pm. The price for this ticket is $178.,OFFER,,
37_00115,USER,That flight sounds good to me.,SELECT,,
37_00115,SYSTEM,Should I buy tickets for this flight?,OFFER_INTENT,,
37_00115,USER,"No, that's alright.",NEGATE_INTENT,,
37_00115,SYSTEM,Is there anything else I can help you with?,REQ_MORE,,
37_00115,USER,"Yes, could you find me one-way flights with the same criteria?",INFORM_INTENT,,
37_00115,SYSTEM,Certainly. I have found 1 flight with American Airlines that matches what you are looking for. The outbound flight leaves at 8:05 am and it has 0 stops. The price for this ticket is $163.,OFFER,,
37_00115,USER,When does the onward flight arrive?,REQUEST,,
37_00115,SYSTEM,The onward flight would arrive at 9:25 am.,INFORM,,
37_00115,USER,Which airport does the flight arrive at and where does it depart from?,REQUEST,,
37_00115,SYSTEM,The flight departs from Benito Juarez International Airport and the destination is LAX International Airport.,INFORM,,
37_00115,USER,That flight sounds good to me.,SELECT,,
37_00115,SYSTEM,Is there anything else I can help you with?,REQ_MORE,,
37_00115,USER,No. Thank you for the assistance.,NEGATE,THANK_YOU,
37_00115,SYSTEM,Certainly. Have a wonderful day.,GOODBYE,,
37_00116,USER,could you find me a round trip flight?,INFORM_INTENT,,
37_00116,SYSTEM,"What dates is this trip for, and where are you leaving from?",REQUEST,,
37_00116,USER,"I am leaving from LA, on the 7th and would like to return ont he 10th of this month.",INFORM,,
37_00116,SYSTEM,Where is the trip heading?,REQUEST,,
37_00116,USER,I am travelling to Mexico City.,INFORM,,
37_00116,SYSTEM,"There's an american airlines flight. the outbound flight leaves at 2:45 pm, and the return flight leaves at 8:05 am. The price is $148.",OFFER,,
37_00116,USER,Are there any other flights? There's two people in my group. Any class is fine for us.,INFORM,,REQUEST_ALTS
37_00116,SYSTEM,"I found 2 convenient flights for you. There's a delta airlines flight. The outbound leaves at 9:15 am, and the return flight leaves at 1:45 pm. The price is $274.",OFFER,,
37_00116,USER,Are there any other available flights?,REQUEST_ALTS,,
37_00116,SYSTEM,"There's a united airlines flight. The outbound flight leaves at 4:25 am, and the return flight leaves at 8:45 pm. The price of the ticket is $151.",OFFER,,
37_00116,USER,When does the return flight arrive?,REQUEST,,
37_00116,SYSTEM,The return flight arrives at 10:05 pm.,INFORM,,
37_00116,USER,Is it refundable? And where does it depart from?,REQUEST,,
37_00116,SYSTEM,"Unfortunately, it isn't refundable. It departs from LAX international airport.",INFORM,,
37_00116,USER,That works for me.,SELECT,,
37_00116,SYSTEM,SHould i buy you the tickets?,OFFER_INTENT,,
37_00116,USER,No thank you. Could you find me some one-way flights?,INFORM_INTENT,NEGATE_INTENT,
37_00116,SYSTEM,There's a United Airlines flight that has 0 stops. It leaves at 4:25 am and costs $126.,OFFER,,
37_00116,USER,That sounds good to me.,SELECT,,
37_00116,SYSTEM,Do you need anything else?,REQ_MORE,,
37_00116,USER,"NO, thank you for the help.",NEGATE,THANK_YOU,
37_00116,SYSTEM,Have a great day.,GOODBYE,,
37_00117,USER,Could you look for flights for me?,INFORM_INTENT,,
37_00117,SYSTEM,Where would you like to leave from?,REQUEST,,
37_00117,USER,I'd like to fly out of New York City.,INFORM,,
37_00117,SYSTEM,Where would you like to go? When are you leaving and when would you like to come back?,REQUEST,,
37_00117,USER,"I'd like to go to Seattle, WA on March 4th and come back on March 10th.",INFORM,,
37_00117,SYSTEM,There's an American Airlines flight that leaves at 3:40 PM and the return flight leaves at 4 pm. The price is $289.,OFFER,,
37_00117,USER,When will the return flight arrive? And is the ticket refundable?,REQUEST,,
37_00117,SYSTEM,"The return flight will land at 2:14 am. And no, the ticket can't be refunded.",INFORM,,
37_00117,USER,That sounds good.,SELECT,,
37_00117,SYSTEM,Should I buy the tickets?,OFFER_INTENT,,
37_00117,USER,"Nope, I'm good for now. I have a trip coming up. Could you find oneway flights for me? There are 3 in my group.",INFORM,INFORM_INTENT,NEGATE_INTENT
37_00117,SYSTEM,There's an American Airlines flight that leaves at 3:40 pm and has 1 stop. The price is $257.,OFFER,,
37_00117,USER,Is it refundable? And will will the onward flight arrive?,REQUEST,,
37_00117,SYSTEM,"The onward flight will arrive at 8:45 pm. And no, it's not refundable.",INFORM,,
37_00117,USER,That sounds fine to me.,SELECT,,
37_00117,SYSTEM,Anything else I can help you with today?,REQ_MORE,,
37_00117,USER,"Nope, thanks for everything.",NEGATE,THANK_YOU,
37_00117,SYSTEM,Have a great day!,GOODBYE,,
37_00118,USER,I need to go on a trip. Can you search some round trip flights for me? I need to get back Thursday next week.,INFORM,INFORM_INTENT,
37_00118,SYSTEM,Where will you be leaving from?,REQUEST,,
37_00118,USER,"From a Seattle, WA.",INFORM,,
37_00118,SYSTEM,When would you like to leave?,REQUEST,,
37_00118,USER,On the day after tomorrow.,INFORM,,
37_00118,SYSTEM,And what's the destination?,REQUEST,,
37_00118,USER,NYC. I want to go on a Southwest Airlines plane.,INFORM,,
37_00118,SYSTEM,There's a Southwest Airlines flight that leaves at 5:25 am and returns at 8:40 am. The ticket costs $365.,OFFER,,
37_00118,USER,Sounds good to me.,SELECT,,
37_00118,SYSTEM,Should I buy the tickets?,OFFER_INTENT,,
37_00118,USER,"No, thank you.",NEGATE_INTENT,,
37_00118,SYSTEM,Can I help you in anything else?,REQ_MORE,,
37_00118,USER,Are there any other flights available?,INFORM_INTENT,,
37_00118,SYSTEM,There's 1. A Southwest Airlines plane that leaves at 5:25 am and the ticket costs $365.,OFFER,,
37_00118,USER,From which airport will the flight depart from?,REQUEST,,
37_00118,SYSTEM,The Seattle-Tacoma International Airport.,INFORM,,
37_00118,USER,Sounds good.,SELECT,,
37_00118,SYSTEM,Can I help you with anything else?,REQ_MORE,,
37_00118,USER,"No, that's all.",NEGATE,THANK_YOU,
37_00118,SYSTEM,Have a great day.,GOODBYE,,
37_00119,USER,Can you search for some economy flights?,INFORM,INFORM_INTENT,
37_00119,SYSTEM,Where are you leaving from? And when are you coming bac?,REQUEST,,
37_00119,USER,I'm returning on the 12th of this month from SD,INFORM,,
37_00119,SYSTEM,Where are you planning to go and when do you plan to leave,REQUEST,,
37_00119,USER,I'm going to San Francisco and leaving on March 2nd.,INFORM,,
37_00119,SYSTEM,There's an Alaska Airlines flight leaving at 11:10 am and with a return flight at 6:10 am that costs $112,OFFER,,
37_00119,USER,Which airport does the flight arrive at? How many stops does the flight have?,REQUEST,,
37_00119,SYSTEM,It has 0 stops and arrives at SFO International Airport,INFORM,,
37_00119,USER,That flight sounds good,SELECT,,
37_00119,SYSTEM,Should I buy tickets for it?,OFFER_INTENT,,
37_00119,USER,"No it's ok, can you search for one way flights though?",INFORM_INTENT,NEGATE_INTENT,
37_00119,SYSTEM,"Sure, there's a 0 stop outbound flight at 11:10 am via Alaska Airlines that costs $103",OFFER,,
37_00119,USER,Is it refundable?,REQUEST,,
37_00119,SYSTEM,No it's not,INFORM,,
37_00119,USER,That sounds great!,SELECT,,
37_00119,SYSTEM,Can I help with anything else?,REQ_MORE,,
37_00119,USER,No thanks for your help,NEGATE,THANK_YOU,
37_00119,SYSTEM,Have a wonderful day!,GOODBYE,,
37_00120,USER,Help me with some plane tickets will you?,INFORM_INTENT,,
37_00120,SYSTEM,"Of course, where to?",REQUEST,,
37_00120,USER,Los Angeles please.,INFORM,,
37_00120,SYSTEM,When will you get back here?,REQUEST,,
37_00120,USER,I will return on Wednesday next week.,INFORM,,
37_00120,SYSTEM,What airport will you fly from? When do you plan on leaving?,REQUEST,,
37_00120,USER,"I'm leaving Seattle, WA tomorrow.",INFORM,,
37_00120,SYSTEM,There are 5 choices we have to pick from. Try Alaska Airlines. It has a flight that departs at 3:45 pm. It will come back on a flight that departs at 7:10 pm. The price on all that is only $153.,OFFER,,
37_00120,USER,"Wow, it almost sounds too good to believe.",SELECT,,
37_00120,SYSTEM,How about I get you the tickets?,OFFER_INTENT,,
37_00120,USER,"Nope, not so fast.",NEGATE_INTENT,,
37_00120,SYSTEM,What do you need then?,REQ_MORE,,
37_00120,USER,Get me a one way on economy.,INFORM,INFORM_INTENT,
37_00120,SYSTEM,"There is 1 flight. It's Alaska Airlines, leaving at 3:45 pm. It has 0 stops. The price on that is almost as much as a round trip: $147.",OFFER,,
37_00120,USER,Which airport does that leave?,REQUEST,,
37_00120,SYSTEM,It's Seattle-Tacoma International Airport.,INFORM,,
37_00120,USER,When does that one arrive?,REQUEST,,
37_00120,SYSTEM,6:32 pm.,INFORM,,
